id,hashtag,votes,hard,sentiment,group,text,repeat
862150788323389440,#masterchefbr,[1],0,1,train,vai vitooor,False
862515962125438976,#TheNoite,[0],1,0,train,O USERNAME disse no que o USERNAME parece um idiota iai USERNAME esqueceu de tocar a vinheta OFENDENDO JUSTIN BIEBER 😅,False
863084700692295680,#videoShowAoVivo,[0],0,0,train,É o nicolas prattes o zac de rockstory,False
864130529435807744,#encontro,"[0, 0, 0]",0,0,test,tá tudo azul com essa moça . hahahaha,False
864119491726376960,#encontro,[0],0,0,train,A mulher teve NUMBER filhos nossa 😀,False
864338405143920640,#ConversaComBial,[-1],0,-1,train,eu não conseguiria ver alguma coisa que eu fiz que me aparece eu fico agoniada,False
862515234157846528,#TheNoite,[1],0,1,train,genty esse #Maluma é TDB,False
864683062415814656,#ConversaComBial,"[-1, 1, -1]",0,-1,test,USERNAME me perdoe mas estou pecando enquanto assisto sua entrevista no programa do bial eu vou pra o inferno 🙏 🏻,False
865064433105743872,#ConversaComBial,[1],0,1,train,esse augusto cury é sensacionalde verdade #ConversaComBial,False
865406133435068416,#masterchefbr,"[-1, -1, -1]",0,-1,test,primeiro o vitor B do e agora nadessa 😭 😭 😭 😭 #PowerCoupleBrasil,False
862153332663746560,#masterchefbr,[-1],0,-1,train,esse de hoje foi um dos mais tenso e emocionante,False
864825426484613120,#maisvoce,[0],0,0,train,ninguém saí da sala ana maria está ensinando a passar roupa ! ! #MaisVoce,False
864667582175072256,#masterchefbr,[1],0,1,train,VONTADE DE SER ANINHA VIUUU ACHO QUE VOU COZINHAR KKK #CHOCOBJS USERNAME,False
862146386632069120,#masterchefbr,[-1],0,-1,train,sinceramente o prato do douglas foi pior q o da miriam misturou tucupi bacuri limão e ainda tentou torrar açúcar por cima,False
862669578039693312,#encontro,[1],0,1,train,joão vicente de castro meu amor supremo 💜,False
862415941371613184,#masterchefbr,"[-1, -1, -1]",0,-1,test,aff os melhores memes tão saindo :( USERNAME,False
864678163007361024,#masterchefbr,[-1],0,-1,train,deus me livre se cozinhar sob pressão com alguém contando o tempo #MasterChefBR,False
864688731546157056,#ConversaComBial,"[1, 1, 1]",0,1,test,padre fábio de melo cantando TREM BALA ALGUÉM ME AJUDA CHORANDO ESTOU !,False
862384510024941568,#masterchefbr,[0],0,0,train,esse vitor b é muito a cara do leandro do klb começo de carreira só faltava ser vesguinho,False
864661949539373056,#masterchefbr,[0],0,0,train,passaram a mão no frango cru e provaram o tempero É isso mesmo 😝,False
865544204298014720,#maisvoce,[1],0,1,train,que bolo lindo,False
863591980189835264,#altasHoras,"[1, 1, 1]",0,1,test,lais vc está linda menina e o futuro te reserva muita coisa não duvido que recupere boa parte de seus movimentos,False
864910391473844224,#TheNoite,[1],0,1,train,caraca mano USERNAME vai está no USERNAME vai valer a pena dormir um pouco mais tarde,False
865061340326580224,#TheNoite,"[1, 1, 1]",0,1,test,pesquisador da unicef sexy 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 #MestreMandou,False
865411402038747136,#ConversaComBial,[1],0,1,train,vai ter maiara e maraísa no AMO,False
864127090010075136,#encontro,"[-1, 0, 0]",0,0,test,tenho um bloqueio enorme com sentimentos,False
862722530460790784,#videoShowAoVivo,[-1],0,-1,train,A USERNAME no 😍 ontem eu queria ter visto ela passei ali + não vi fica pra uma próxima .,False
863002814720638976,#videoShowAoVivo,[0],0,0,train,consolidados - GLOBO ( 10 / 05 ): #JornalHoje NUMBER #VídeoShowAoVivo NUMBER #SenhoraDoDestino NUMBER #LigaDosCampeões NUMBER,False
865400653820055552,#ConversaComBial,[-1],0,-1,train,USERNAME aaah eu tô ansiosa demais USERNAME #MaiaraeMaraisaNoBial,False
864623802713604096,#masterchefbr,[0],0,0,train,hoje tem,True
862666642135953408,#encontro,[1],0,1,train,VOU DIZER QUE EU SÓ FICO BEM AO SEU LADO,False
862288365147877376,#masterchefbr,[0],0,0,train,A miriam sempre sabe o que fazer né #MasterChefBR,False
864179367525666816,#videoShowAoVivo,[0],0,0,train,goiânia se fala laranjinha #VideoShowAoVivo,False
863575149622243328,#altasHoras,"[1, 1, 1]",0,1,test,eu quero chorar com esse neném lindo,False
864128437233045504,#encontro,[1],0,1,train,o hj me fazendo ter um momento de reflexão,False
863882640797118464,#masterchefbr,[1],0,1,train,cara a USERNAME é muito rainha #MasterChefBR,False
864171852792561664,#videoShowAoVivo,[1],0,1,train,curti muito os dois looks da manu mais eu prefiro o da mariah 😘,False
864507976073306112,#TheNoite,[1],0,1,train,hoje USERNAME no com USERNAME estou ansiosa por essa entrevista ! 😄 😄 😄 😄,False
863523422600654848,#altasHoras,[1],0,1,train,boa noite fãs gostaríamos do nosso ídolo #SamAlves no palco do amamos USERNAME USERNAME,False
862304830282452992,#encontro,[0],0,0,train,tenho sonhos adolescentes mas as costas doem sandy me descrevendo,False
864449290617442304,#maisvoce,[0],0,0,train,ana maria braga e tais araújo zoando mais ainda com os haters kkk,False
864909613476478976,#videoShowAoVivo,[1],0,1,train,me emocionei de mais com essa homenagem da USERNAME uma verdadeira guerreira e vencedora ! !,False
864463950209048576,#maisvoce,[-1],0,-1,train,essas fritadeiras é engana trouxas usando FORNO tradicional o resultado é o mesmo e mais barato não gasta energia que é mais cara,False
865582683325444096,#encontro,[1],0,1,train,A irmã galvao lacrando kkk,False
862164557548204032,#masterchefbr,"[-1, -1, -1]",0,-1,test,eu fanboys não são vocês quem escolhe e sim os chefes que entendem do que fazem fikdik,False
864174454653452288,#videoShowAoVivo,[1],0,1,train,looks maravilhosos no,False
862668269798514688,#encontro,"[-1, -1, 0]",0,-1,test,já existe o preconceito entre casais gays e quando à diferença de idade entre um casal gay é de NUMBER anos O preconceito é maior,False
865062086614888448,#TheNoite,[1],0,1,train,pqp mano o corpo do léo é lindo demaisss,False
864661179691671552,#masterchefbr,[1],0,1,train,time azul tem que ganhar so os lixao no vermelho,False
864481282541178880,#encontro,[0],0,0,train,o #encontrocomfatimabernardes hoje vai render muitos memes,False
864960332753752064,#TheNoite,[1],0,1,train,#OlavoNoTheNoite dia NUMBER pegar a pipoca colocar no SBT e ver a NUMBER ª melhor pessoa que já apareceu no A primeira foi o bolsonaro,False
864336694316630016,#ConversaComBial,[1],0,1,train,eu queria conversar com o rodrigo santoro o cara parece super gente boa papo bom #ConversaComBial,False
862151434439184384,#masterchefbr,[0],0,0,train,NUMBER NUMBER NUMBER NUMBER NUMBER * 6 DA MANHÃ * #ChefSensei,False
864661973572734976,#masterchefbr,"[1, 1, -1]",0,1,test,aí meu coração vai #timeAzul,False
865219337308823552,#encontro,"[1, 0, 0]",0,0,test,. se a coisa ta preta a coisa ta boa,False
865536867910926336,#maisvoce,[-1],0,-1,train,que roupa e essa que cabelo e esse ana maria,False
862509463667957760,#masterchefbr,[-1],0,-1,train,nem tempo de assistir o eu tp tendo x,False
862666651258507264,#encontro,[0],0,0,train,uma vez numa festa aí numa casa eu conheci um cara que faz programa e um dos clientes dele é o nando reis,False
864656339137687552,#masterchefbr,[-1],0,-1,train,equipe vermelha não é mais a mesmaaa #MasterChefBR,False
863253124471042048,#ConversaComBial,[0],0,0,train,A prova mais cabal de que o povão gosta da ordem e disciplina são as cadeias no crime existe muito das duas coisas #ConversaComBial,False
864493726781120512,#encontro,[1],0,1,train,altas emoções no,False
865545082979532800,#maisvoce,"[-1, -1, -1]",0,-1,test,na vida eu sou essa lulu da palmeranea de USERNAME indignada c a pantufa de unicórnio da namaria 😜 #MaisVocê,False
862151436016201728,#masterchefbr,[1],0,1,train,momento mais fofo do 😍,False
864660359520669696,#masterchefbr,[1],0,1,train,ou miriam ou leo saindo p mim já tá bom,False
862260789700329472,#masterchefbr,[-1],0,-1,train,sobre a saída do douglas eu nem vo falar nada nao 🖕 🏼 🖕 🏼 🖕 🏼 🖕 🏼 🖕 🏼 🖕 🏼 🖕 🏼 🖕 🏼,False
862514964053078016,#TheNoite,[-1],0,-1,train,justin bieber parece meio idiota kkk,False
862478186977931264,#masterchefbr,"[1, 1, 1]",0,1,test,dessa semana com altas doses de emoção,False
865062247927865344,#TheNoite,[-1],0,-1,train,USERNAME dançando está pior que o diguinho kkk,False
865047990901321728,#masterchefbr,[-1],0,-1,train,as pessoas insistem em criticar as decisões da USERNAME no . esqueceram que a chef de cozinha é ela,False
865070103825723392,#ConversaComBial,[0],0,0,train,ansiedade por estar bem sempre por sempre fugir do mau momento ( EU todinho ),False
862315928842887168,#encontro,[0],0,0,train,fátima benado,False
865541833450856448,#maisvoce,[0],0,0,train,por um mundo onde trabalhar de pijama e pantufa é liberado,False
864667583861190656,#masterchefbr,"[0, 0, 0]",0,0,test,MDS DO CÉU BERG,False
865000512818618368,#masterchefbr,[-1],0,-1,train,A voz do leonardo dói meus ouvidos quanta prepotência nesse rapaz #MasterChefBR,False
863003498409070592,#maisvoce,"[-1, -1, -1]",0,-1,test,meu deus tô sofrendo vendo o,False
865564384017436672,#encontro,[1],0,1,train,HAHAHAHAHAHAHHAHAHHHAHAHAHHAHAHAHABAHAHAHA um termo q o noivo lavaria louça pro resto da vida !,False
865784567059419136,#TheNoite,[1],0,1,train,O tempo não passa pra tania khalill né está a mesma coisa que em senhora do destino que linda,False
863175919015518208,#videoShowAoVivo,[0],0,0,train,olá USERNAME USERNAME gostaria da participação do fiuk no . obrigada,True
864128130021249024,#encontro,[1],0,1,train,estou super me identificando,False
864672486109179904,#masterchefbr,[0],0,0,train,lembre-se O time vermelho é USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME só os top !,False
865791859154710528,#ConversaComBial,[1],0,1,train,bial melhor pessoa mostrando os meme da internet sobre o temer,False
864906578276880384,#videoShowAoVivo,[0],0,0,train,as filhas de fátima uma faz ballet a outra dança 👏 👏 👏 👏 👏 .,False
862672104457633792,#encontro,[1],0,1,train,meu ruivo favorito no USERNAME,False
864559105108844544,#masterchefbr,[0],1,0,train,hoje tem aí tem que passar no mercado para não morrer de fome na madruga #MasterChefBR,False
862750941056991232,#masterchefbr,"[0, 0, 0]",0,0,test,deixa eu comentar o ep de,False
864657109409050624,#masterchefbr,[1],0,1,train,gente o pessoal eh mt burroa yoko eh uma das melhores - - - - - #MasterChefBR,False
864341700235280384,#ConversaComBial,[1],0,1,train,tenho paixão pelo trabalho e encanto pela beleza mas cada entrevista do santoro me deixa mais admirador do homem rodrigo #ConversaComBial,False
864898219511345152,#videoShowAoVivo,[1],1,1,train,orgulho D junto c / o iluminador paquetá termos incentivado no JG a fátima encurtar os cabelos e c / benção do cabeleireiro,False
862162083928035328,#masterchefbr,[0],1,0,train,queria tanto que a miriam tivesse saído,False
865578877388804096,#encontro,[1],1,1,train,irmãs galvão tem uma coisa aqui que vai dar muito PEIDO kkkk fatima bernardes,False
864647008472223744,#masterchefbr,[-1],1,-1,train,ele tem muita auto confiança nada contra ter mas não precisa ficar falando o tempo todo aderlize disse tudo,False
864170075296849920,#videoShowAoVivo,[0],1,0,train,o tamanho da menina da direita kkkj to rindo mas eu nao tenho nem um metro e meio,False
864255477902970880,#maisvoce,[1],1,1,train,eu tb não gosto de abóbora mas uma vez me deram uma sobremesa que tinha abóbora e não sabia e gostei mas no doce disfarça #MaisVocê,False
862739039635505152,#encontro,[1],0,1,train,muito bom ver e ouvir nando reis agradável aos ouvidos ! ! 👂 👍,False
863043868270501888,#encontro,[1],0,1,train,O AMOR é tudo na vida 💜,False
862360071484952576,#videoShowAoVivo,[1],0,1,train,as crianças de meu pedacinho de chao eram talentosas mas sumiram,False
865800277496123392,#TheNoite,"[0, 0, 0]",1,0,test,murilo e léo lins disputando força física no queria ver o USERNAME disputando mas USERNAME de quem come mais . kkkk,False
864895165634412544,#videoShowAoVivo,[-1],0,-1,train,AFFF ACHEI QUE ERA CLAUDIA RAIA QUE DECEPÇÃO,False
863034873744896000,#encontro,[-1],0,-1,train,essa filha da carolina kasting é bem enjoadinha hein #Encontro,False
864449055149182976,#maisvoce,[0],1,0,train,namaria já mandou o recado parem com o bullying com a taís #maisvoce,False
862143890681454592,#masterchefbr,[-1],0,-1,train,ta todo mundo meio mal nesse dia #MasterChefBR,False
864893362188550144,#videoShowAoVivo,[0],0,0,train,ontem já tinham dito que era a fátima rs,False
862139462138171392,#masterchefbr,[-1],0,-1,train,que dó do victor gente 💔 gosto do bixinho #MasterchefBR,False
864666794275078144,#masterchefbr,[1],0,1,train,vitor B seu fofo bb,False
865539554425491456,#maisvoce,[0],1,0,train,#SextaDetremuraSDV que roupa é essa ana maria,False
862153963117957120,#masterchefbr,[-1],0,-1,train,espero não estar certo sobre quem acho que merece sair agora #MasterChefBR,False
864825271463153664,#maisvoce,[1],1,1,train,KKK VEI CADE O GIF ?,False
864338678168014848,#ConversaComBial,[1],1,1,train,É AGORAAA,False
864482525841952768,#encontro,[0],0,0,train,tenho um amigo paulista muito pessimista colocamos o apelido nele de tico pessimista,False
864660343431319552,#masterchefbr,[1],0,1,train,USERNAME eu queeero essas receitas ! bem que podiam disponibilizar pra gente,False
865054419993448448,#TheNoite,"[-1, -1, -1]",0,-1,test,catra e a inês brasil n tem cmo levar a sério tem q levar p uma clínica e pra uma escola,False
864694221672001536,#masterchefbr,[1],0,1,train,eu adoro o leonardo #MasterChefBR,False
864170673937186816,#DomingoLegal,"[0, 0, 0]",0,0,test,consolidados - SBT ( 14 / 05 ): #Chaves NUMBER #MundoDisney NUMBER NUMBER 😂 #Eliana NUMBER #RodaARodaJequiti NUMBER #ProgramaSilvioSantos NUMBER,False
862283082853908480,#encontro,[1],0,1,train,já estou ansiosa para que comece para ver minha linda USERNAME vai ser show 👏 🏼 👏 🏼 👏 🏼 👏 🏼 👏 🏼 😍 😘,False
862144503888609280,#masterchefbr,[-1],0,-1,train,não aguento mais a mirian,False
863586863323467776,#altasHoras,"[-1, -1, 0]",0,-1,test,como que a menina diz que a claudia raia tava no clipe do É o tchan #AltasHoras que lerda,False
863685165893246976,#altasHoras,[1],0,1,train,USERNAME dizendo por favor e obrigado pro seu filhinho trazer o brinquedo q exemplo #AltasHoras ☺ ️,False
863582724270981120,#altasHoras,[0],0,0,train,BOTA A MÃO NO JOELHO DÁ UMA ABAIXADINHA VAI MEXENDO GOSTOSO BALANÇANDO A BUNDINHA ♪,False
864698726362820608,#TheNoite,"[0, 0, 0]",0,0,test,vendo USERNAME no falando de #desarmamento,False
864906878043783168,#videoShowAoVivo,[1],0,1,train,fátima bernardes que par de pernas 👌 😍,False
863011582049214464,#maisvoce,[1],0,1,train,USERNAME esse croquete é uma isca para todos nós USERNAME,False
865220449449521152,#encontro,[1],0,1,train,pára tudo brasil 😮 REGGAE no encontro com fátima bernardes amooo d + bob marley 😍,False
862535234067324928,#ConversaComBial,[1],0,1,train,bem que podiam sacar uma novela pra botar esse programa,False
863583304548851712,#altasHoras,[0],0,0,train,AGORA DESCE DESCE DESCE MAINHA 🎵 🎵 🎵,False
862723639514365952,#videoShowAoVivo,[1],0,1,train,chico buarque de holanda e ' tipo um deus encarnado na terra chego a orvalhar só com o sorriso dele gênio talentoso !,False
864674101910278144,#masterchefbr,[-1],0,-1,train,MIRIAN E LEONARDO DESPREZÍVEIS FIM,False
864538972114104320,#videoShowAoVivo,[1],0,1,train,USERNAME F apareceu também a sempre linda atriz sura berdichevsck #VideoShowAoViivo,False
864685646585225216,#ConversaComBial,[1],0,1,train,roda o snapchat do padre fábio hahaha,False
865580029450866688,#encontro,[1],0,1,train,irmãs galvão no simplesmente sensacional,False
861629109331525632,#DomingoLegal,[0],0,0,train,consolidados - SBT ( 07 / 05 ): #Chaves NUMBER #MundoDisney NUMBER NUMBER #Eliana NUMBER #RodaARodaJequiti NUMBER #ProgramaSilvioSantos NUMBER,True
864669222173126656,#masterchefbr,[-1],0,-1,train,nossa tô achando essa abertura horrível,False
862294252893519872,#masterchefbr,[1],0,1,train,retweeted daniel chagas ( @danielchagas ): depois desse discurso já quero votar na paola #PaolaPresidente,False
862005153775439872,#videoShowAoVivo,"[1, 1, 0]",0,1,test,elas por elas daria um remake luxo #VideoShowAoVivo,False
864144744036929536,#encontro,[0],1,0,train,gente qual é a tradução de I want cool now ? ?,False
865547090922844160,#maisvoce,[0],0,0,train,muito eu inventando moda,False
864594665743450112,#masterchefbr,[1],0,1,train,hoje é o dia que eu durmo bemmm tarde graças ao master chef #foraMiriam #ForaLéo,False
862292351556956160,#masterchefbr,[-1],0,-1,train,NUMBER vezes que o USERNAME catinga o prato dos outros peixe sorvete e nhoque e todos eles se deram muito bem #MasterChefBR,False
863595543787958272,#altasHoras,"[-1, -1, -1]",0,-1,test,só eu achei a vanessa da matta antipatica #altasHoras,False
862892178598768640,#ConversaComBial,[1],0,1,train,cartola eu te amo demais #conversacombial,False
864977543434313728,#masterchefbr,[-1],0,-1,train,como assim o vitor B corta o dedo e fica conhecido como herói guerreiro mas na prova de eliminação faz uma sardinha horrorosa #MasterChefBR,False
864667584460881920,#masterchefbr,[-1],0,-1,train,não acredito que o time azul vai perder não pode ser,False
862141975054737408,#masterchefbr,[0],1,0,train,que bom ela lê amigo #MasterChefBR,False
863035654267121664,#encontro,[1],0,1,train,me emocionei com essa homenagem dessas criancinhas no 😍,False
863079584920633344,#videoShowAoVivo,"[1, 1, 1]",0,1,test,A sophia vai dançar carimbo gente aaa amo essa mulher no #SophiaNoVídeoShowAoVivo,False
863589618205298688,#altasHoras,[1],0,1,train,chorei com a vanessa largando uma p ivete sangalo 😂,False
864903607002558464,#videoShowAoVivo,[1],0,1,train,O otaviano costa imitou o william bonner e mudou rapidamente dizendo que era a fátima bernardes 😂 😂 😂 #VídeoShowAoVivo,False
864895051478036480,#videoShowAoVivo,[1],0,1,train,FATIMA BERNARDES NO MEU VIDEO É UM SHOW NAO TO ACREDITANDO AMEI 😍,False
862147030717792256,#masterchefbr,[-1],0,-1,train,já tô chorando,False
864899172314599424,#videoShowAoVivo,[1],0,1,train,fátima linda arrasando no meu vídeo e um show USERNAME,False
864852358714589184,#masterchefbr,[-1],0,-1,train,O leo tem potencial para levar o programa mas o comportamento dele não é legal #MasterChefBR,False
864610732331212800,#masterchefbr,[1],0,1,train,comendo um delicioso caldo de mocotó com cerveja apenas esperando começar,False
862149526081204224,#masterchefbr,"[1, 1, 1]",0,1,test,vai que é tua vitor B 🍀 🤞 🏼,False
863695520316960768,#altasHoras,[0],0,0,train,seguindo geral que me seguir agora USERNAME #VerãoComDetremuraSDV #MafiaSDV #SDV L = 8630 #Eurovision #TOPTVZ NUMBER,False
865000868210393088,#maisvoce,[1],0,1,train,amei a atitude da #taisaraujo no não gosto não como me representa . 🤹 ‍ ♂ ️ 🤸 ‍ ♂ ️ 💋,False
865160139560669184,#encontro,"[1, 1, 1]",1,1,test,quero domingo a noite logo fico imaginando a volta da galera depois do creio que vai ser tremendo †,False
862893584684634112,#TheNoite,[1],0,1,train,adorei a homenagem do aos NUMBER anos de A praça é nossa que linda homenagem adoro seu causaberto ❤ ️,False
865065417584279552,#ConversaComBial,"[0, 0, 0]",0,0,test,quem não tem esses fantasmas da mente 👻,False
862155211728723968,#masterchefbr,[-1],0,-1,train,essa tensão me mata,False
864642481606057984,#masterchefbr,[1],0,1,train,começa começa ! 😂,False
863163096927522816,#masterchefbr,"[0, -1, 0]",0,0,test,yuko O pênis estava duro vou cozinhar celebro e fígaro hahaha #MasterChefBR,False
864904876035387392,#videoShowAoVivo,"[0, 0, 0]",1,0,test,bjusss fátima,False
862355520975511552,#videoShowAoVivo,[1],0,1,train,USERNAME você está lindo demais com esse look amei o casaco que homão #VideoShowAoVivo,False
865656237379248128,#masterchefbr,[-1],0,-1,train,não acredito q vc foi eliminada USERNAME 😢 😢 😢,False
863850886912671744,#altasHoras,[1],0,1,train,meu deus que fofura o serginho groisman e a família,False
865690456323215360,#masterchefbr,[-1],0,-1,train,cuidado com spoilers cabeludos do USERNAME fui pego :/,False
863571725346377728,#altasHoras,[0],1,0,train,PAU QUE NASCE TORTO,False
862242658726576128,#masterchefbr,[-1],0,-1,train,credooo qto sangueee,False
863046908302028800,#encontro,[-1],0,-1,train,nossa arnaldo antunes é muito chato ne socorro,False
864666780027015168,#masterchefbr,"[0, 0, 0]",0,0,test,pra servir a comida dos lutadores tem que empratar numa tupperware,False
865373675947778048,#masterchefbr,[1],0,1,train,eu particularmente não gosto de peixes e frutos do mar mas fico emocionalmente envolvido e grato pelos pratos apresentados #masterchefbr,False
864641479452618752,#masterchefbr,"[-1, -1, -1]",0,-1,test,ainda nem começou e nois já tá naquela de querer dar tchau pra miriam pqp,False
864124087106494464,#encontro,[-1],0,-1,train,tie tá a cara de uma doida no,False
865552944590053376,#maisvoce,[0],0,0,train,IMPROPÉRIO atitude ou palavra utilizada para ofender #MaisVocê USERNAME,False
862288850110074880,#maisvoce,[-1],0,-1,train,memórias da querida USERNAME no me fazendo sentir saudades e chorar USERNAME,False
862147025550422016,#masterchefbr,[-1],0,-1,train,MEU VITOR LINDO :( NÃO TIREM ELE,False
862155194213306368,#masterchefbr,[0],0,0,train,também acho que acabou pra você,False
865544013054492672,#maisvoce,[1],0,1,train,eu tô amando essa vibe do hoje hahahaha,False
864254819317448704,#maisvoce,[1],0,1,train,taís araújo linda e bela no mais você entrevista incrível gente ela é fofa demaaais USERNAME USERNAME 😍 😍 #taisaraujo,True
864674083946070016,#masterchefbr,"[0, 0, 0]",0,0,test,eu iria preferir fazer a sardinha em lata com toda certeza #MasterChefBR,False
864828735916318720,#maisvoce,[0],0,0,train,nao percam amanhã a segunda aula de como passar roupa no mais você com ana maria #MaisVoce,False
863588252749582336,#altasHoras,[1],0,1,train,minha linda flor meu jasmim será meus melhores beijos serão seus 🎵 esperando a vanessa da mata cantar minha música preferida,False
862150155683987456,#masterchefbr,[1],0,1,train,USERNAME espero de todo coração que ele fique #MasterChefBr 🍛 🍴,False
864497642814009344,#encontro,[0],0,0,train,uma loira no programa kd as crianças com seus cabelos loiros e o orgulho de ser loiro loiro power kd a doutrinação política ?,False
864678937187807232,#masterchefbr,[0],0,0,train,anos de e a paola não se acostuma com os gritos do fogaça,False
864673282842386432,#masterchefbr,[1],0,1,train,fazia um belo de um patê 😋,False
864825128957431808,#masterchefbr,[0],0,0,train,vamos lá,False
863015952878796800,#maisvoce,[0],0,0,train,aquele momento que toca slipknot no mais você .,False
864631855303331840,#masterchefbr,[1],0,1,train,É hj q a mirian sai em tenho fé ! !,False
862145727354593280,#masterchefbr,[1],0,1,train,hoje foi punk NUMBER provas com ingredientes raros #teamFabrizio #aBahiaFica #masterchef,False
863080599703236608,#masterchefbr,[1],0,1,train,gente melhor saída melhor pessoa USERNAME saiu tombando ! #MasterChefBR,False
863769576735207424,#masterchefbr,[1],0,1,train,assistindo o último episódio de e me arrepiei quando o fogaca fala de rondônia ❤ ️ sempre defendi a culinária regional,False
863809888794947584,#DomingoLegal,"[1, 1, 1]",0,1,test,time do carlo e da pri ganharam TIMÃO LINDO 👏 🏼 👏 🏼 👏 🏼 👏 🏼,False
864656339678703616,#masterchefbr,[1],0,1,train,chegou a horaaa ! #MasterChefBR,False
864119932333817856,#encontro,[1],0,1,train,lindos os filhos desse casal 😉,False
863579355993309184,#altasHoras,[-1],0,-1,train,desculpa a ignorância mas a vanessa da mata só tem essa música #AltasHoras,False
862733283964092416,#videoShowAoVivo,[-1],0,-1,train,#VídeoShowAoVivo ainda bem que avisaram ananhã nem ligo na globo,False
864114358183497728,#maisvoce,[0],0,0,train,áh a propaganda eu compraria na mão d uma pessoa assim kkk #corretagem #odonto #odontologia #consultoria #SegundaDetremuraSDV,False
863592386034839552,#altasHoras,[1],0,1,train,gente se você está em uma festa e toca as músicas do É o tchan todo mundo dança freneticamente e nem precisa estar alcoolizado,False
863572755874287616,#altasHoras,[1],0,1,train,É o tchan e vanessa da mata no querooo,False
862776111729659904,#masterchefbr,[1],0,1,train,twitter vai bombar é na terça dia de ❤,False
865428248632598528,#ConversaComBial,"[-1, -1, -1]",0,-1,test,adoro mas dupla caipira é demais pro meu coração abusado pelo dia agitado de hoje não dá ! tenho saco não,False
862363799327834112,#masterchefbr,[1],0,1,train,USERNAME maravilhosa essa mulher ela é um exemplo os men ate que tentam mas com paola e ana paula é so das mulheres,False
862881664233549824,#TheNoite,[1],0,1,train,O USERNAME pôs até os figurantes da praça 😄 😄 😄 😄 😄,True
864683429442580480,#ConversaComBial,[0],0,0,train,padre fábio de melo o pecado não tá na marquês de sapucaí #ConversaComBial USERNAME,False
864166020575088640,#videoShowAoVivo,[1],0,1,train,paola olivera pisa de mais na beleza meu deus,False
864970947941584896,#masterchefbr,[-1],0,-1,train,jacqua deve saber q nem francia tem o direito de dezir a todo o mundo como é a comida correta por francia da chefs,False
864681389202997248,#masterchefbr,[1],0,1,train,eu amo a deborah só que longe do victor vieira,False
864855784089374720,#encontro,[1],0,1,train,ola minha gente de aroeiras pb e aos aroeirensses,False
862223768705478656,#masterchefbr,"[-1, -1, -1]",0,-1,test,como assim miriam ficou AAAH,False
865442542418112512,#masterchefbr,[1],0,1,train,EU TO AMANDO 😍 😍 😍 😍,False
862145112150867968,#masterchefbr,[-1],0,-1,train,olha a outra fazendo sobremesa de chocolate SAI DAÍÍÍ CANASTRONA ! aqui é não é programa ana maria braga 🙄 #MasterChef,False
863080183968002048,#videoShowAoVivo,"[1, 1, 1]",0,1,test,acho esse ator mirim fofo #SophiaNoVídeoShowAoVivo,False
864134122951901184,#encontro,[1],0,1,train,A letra pode até não ser boameio depressiva mas a voz dessa mulher é um calmante pra alma 👏 🏼 👏 🏼 👏 🏼 👏 🏼 👏 🏼 #TiêNoEncontro,False
865541179642789888,#maisvoce,[0],0,0,train,#MaisVocê louro ajuda aí estão destruindo a pantufa da ana maria kkkk,False
862364449746931712,#videoShowAoVivo,[1],0,1,train,linda a homenagem do mas queria lembrar aos artistas que os vídeos com msg pro nelson deveriam ter sido feitos com ele vivo,False
865069595547373568,#ConversaComBial,[1],0,1,train,eu estou ansiosa com o impeachment do nosso futuro ex-presidente #ForaTemer,False
863399901903847424,#édecasa,[1],0,1,train,babo demais nos vestidos da cissa guimarães usaria todos #EDeCasa,False
862983422406520832,#masterchefbr,[1],0,1,train,E depois yuko diz q ela va utilizar penis que mulher,False
863086795923361792,#videoShowAoVivo,[1],0,1,train,sophia gata lindona do coração de vó ♡ toda trabalhada nas estrelinhas #VideoShowAoVivo,False
862358687565971456,#videoShowAoVivo,[0],1,0,train,#VídeoShowAoVivo otaviano você não lembra de mlm você esqueceu de mlm,False
862428057843499008,#masterchefbr,[-1],0,-1,train,acabei q assistir o ep pela gravação #sky e lamento tua saída USERNAME 😟 não foi campeão mas brilha mto e só começou 🙄 👏 🤗,False
864330933146722304,#TheNoite,[1],0,1,train,charlie merece muito reconhecimento por outros trabalhos q ele fez não só por este,False
864451345998385152,#maisvoce,[1],0,1,train,vi a tag pasmanterepivanomaisvoce e corri pra ligar na USERNAME né vivi pasmanter é rainha USERNAME QUERO MAIS USERNAME,False
864662756242444288,#masterchefbr,[-1],0,-1,train,alguem fez o time azul ganhar pra mirian sair logo #MasterChefBR,False
864197280638881792,#altasHoras,[0],0,0,train,olá USERNAME gostaria da participação do fiuk no . obrigada,True
863599560068919296,#altasHoras,[1],0,1,train,morrendo de amor pelo filho do serginho coisa mais fofa #AltasHoras,False
862308886979780608,#encontro,[1],0,1,train,há anos eu falo que eu queria muito ser amiga da débora lamm ❤ ️ e queria mesmo,False
862140113412915200,#masterchefbr,[-1],0,-1,train,ISSO sua ANTA joga o troço em VHAMAS no chão de MADEIRA sua BURRA,False
862177265748254720,#masterchefbr,[0],0,0,train,daqui pouco pessoal ja sai pro trabalho e estudo valeu master chef,False
862310675049304064,#encontro,[1],0,1,train,sandy como que vc faz pra ter um rosto de NUMBER anos todo dia ?,False
